,Id,Year_Birth,Income
1077,851,1972,57136.0
1078,9729,1955,58275.0
1079,9665,1957,54237.0
1080,2620,1974,34596.0
1081,8254,1974,34596.0
1082,3852,1961,74881.0
1083,1000,1961,74881.0
1084,3099,1970,44267.0
1085,6318,1988,68487.0
1086,5396,1988,68487.0
1087,7966,1959,80982.0
1088,454,1980,69508.0
1089,309,1961,63342.0
1090,3571,1961,63342.0
1091,8395,1961,82014.0
1092,2591,1959,76320.0
1093,1640,1954,64587.0
1094,810,1975,74190.0
1095,9423,1979,32765.0
1096,4345,1964,
1097,89,1975,22212.0
1098,5294,1989,18358.0
1099,1321,1974,26067.0
1100,2686,1969,22390.0
1101,1215,1978,70440.0
1102,9283,1978,60199.0
1103,3120,1981,38547.0
1104,5868,1980,19107.0
1105,8143,1985,37929.0
1106,3479,1950,16813.0
1107,7214,1957,62187.0
1108,5543,1966,57811.0
1109,9347,1956,50943.0
1110,10160,1956,50943.0
1111,1406,1975,53201.0
1112,7019,1963,54414.0
1113,2157,1972,26290.0
1114,8939,1959,61250.0
1115,10250,1947,28389.0
1116,1272,1965,55250.0
1117,3007,1966,37758.0
1118,5513,1966,37758.0
1119,679,1957,37633.0
1120,8876,1963,33629.0
1121,10827,1967,36947.0
1122,7300,1952,69142.0
1123,4268,1959,53154.0
1124,4603,1960,65695.0
1125,8659,1952,69805.0
1126,10708,1978,36975.0
1127,1176,1973,26228.0
1128,10380,1972,37787.0
1129,7037,1974,37087.0
1130,11096,1952,57247.0
1131,6374,1954,36930.0
1132,5552,1963,48721.0
1133,2245,1969,43641.0
1134,6200,1951,75903.0
1135,9904,1956,71391.0
1136,10031,1976,16927.0
1137,6642,1961,27215.0
1138,10882,1976,53858.0
1139,5636,1963,30983.0
1140,8692,1952,43462.0
1141,8091,1956,63943.0
1142,8080,1986,26816.0
1143,8370,1976,75484.0
1144,4550,1966,33564.0
1145,3381,1953,54348.0
1146,10556,1959,54984.0
1147,9467,1984,34738.0
1148,2891,1963,68118.0
1149,5011,1963,68118.0
1150,8140,1973,22682.0
1151,11039,1975,51948.0
1152,78,1969,25293.0
1153,5517,1969,25293.0
1154,5290,1964,41551.0
1155,4128,1962,56067.0
1156,8534,1952,67433.0
1157,9592,1983,22010.0
1158,8957,1952,64831.0
1159,9308,1954,62820.0
1160,544,1954,62820.0
1161,5989,1959,78353.0
1162,635,1966,57183.0
1163,6673,1965,23478.0
1164,1710,1978,30168.0
1165,523,1989,37155.0
1166,8977,1985,16581.0
1167,9736,1980,41850.0
1168,1544,1967,81380.0
1169,6575,1981,56386.0
1170,6147,1971,25818.0
1171,6354,1984,15345.0
1172,4769,1977,57954.0
1173,7540,1952,50300.0
1174,5247,1955,38725.0
1175,5987,1989,10404.0
1176,9960,1991,26868.0
1177,10972,1949,72298.0
1178,1399,1958,72905.0
1179,2698,1976,47025.0
1180,6340,1985,29938.0
1181,4107,1948,46681.0
1182,10906,1948,46681.0
1183,2557,1970,29548.0
1184,8786,1956,62058.0
1185,7187,1969,
1186,6119,1963,36736.0
1187,2980,1952,8820.0
1188,3850,1963,14918.0
1189,1077,1974,56715.0
1190,9733,1978,24882.0
1191,8462,1978,24882.0
1192,4764,1952,40442.0
1193,2223,1965,64176.0
1194,7788,1983,23536.0
1195,5827,1958,35246.0
1196,2958,1978,28442.0
1197,4954,1956,48195.0
1198,3139,1982,74116.0
1199,9952,1947,78093.0
1200,8180,1952,59354.0
1201,3276,1976,36301.0
1202,4994,1943,77598.0
1203,3598,1972,62710.0
1204,945,1965,36317.0
1205,5048,1971,42767.0
1206,6214,1982,43815.0
1207,6230,1971,44421.0
1208,2968,1943,48948.0
1209,8800,1943,48948.0
1210,1907,1950,63120.0
1211,10478,1950,55517.0
1212,4188,1957,36864.0
1213,8720,1978,
1214,2225,1977,82582.0
1215,4790,1958,79803.0
1216,1131,1967,52569.0
1217,202,1948,82032.0
1218,9589,1948,82032.0
1219,3900,1972,65685.0
1220,9958,1972,65685.0
1221,8955,1957,40451.0
1222,10033,1973,31163.0
1223,5751,1973,31163.0
1224,3308,1952,35704.0
1225,7297,1973,7500.0
1226,8008,1983,36075.0
1227,1232,1982,70038.0
1228,2345,1982,70038.0
1229,1628,1971,71796.0
1230,5081,1967,47821.0
1231,839,1975,45503.0
1232,3706,1978,28647.0
1233,5154,1972,37760.0
1234,8584,1952,85431.0
1235,6583,1955,72635.0
1236,3433,1955,72635.0
1237,10486,1948,77142.0
1238,8687,1978,53172.0
1239,7842,1968,36065.0
1240,3749,1973,73926.0
1241,1331,1977,35790.0
1242,5995,1962,39552.0
1243,8985,1964,68316.0
1244,2798,1977,102160.0
1245,7108,1965,51390.0
1246,2781,1981,72066.0
1247,3623,1976,21675.0
1248,194,1965,48006.0
1249,10833,1975,65106.0
1250,2315,1960,58401.0
1251,6336,1960,29315.0
1252,10738,1951,49389.0
1253,8286,1965,51717.0
1254,2166,1960,46779.0
1255,10691,1960,28520.0
1256,9739,1963,34377.0
1257,1829,1961,54959.0
1258,6260,1955,82384.0
1259,10448,1956,46998.0
1260,1343,1968,58554.0
1261,4749,1968,58554.0
1262,531,1954,57333.0
1263,6905,1994,80685.0
1264,1045,1965,52117.0
1265,4012,1972,62220.0
1266,5529,1946,64014.0
1267,4001,1946,64014.0
1268,10420,1955,46390.0
1269,7723,1979,75507.0
1270,2963,1979,75507.0
1271,10634,1951,59412.0
1272,5180,1968,50616.0
1273,6866,1969,35924.0
1274,1328,1982,57937.0
1275,1139,1984,73356.0
1276,4961,1974,21255.0
1277,5177,1974,58494.0
1278,2075,1969,72460.0
1279,3428,1991,68682.0
1280,4500,1991,68682.0
1281,7369,1981,36959.0
1282,4381,1971,46463.0
1283,9964,1979,61825.0
1284,1630,1979,61825.0
1285,5012,1989,28691.0
1286,6918,1989,28691.0
1287,7822,1976,54058.0
1288,10156,1975,84196.0
1289,3033,1963,38620.0
1290,4119,1963,38620.0
1291,11110,1973,3502.0
1292,332,1957,47743.0
1293,737,1949,80360.0
1294,10319,1971,66303.0
1295,2683,1969,52413.0
1296,3445,1956,60714.0
1297,10913,1984,31385.0
1298,4427,1995,83257.0
1299,8717,1975,80427.0
1300,2066,1949,38823.0
1301,3340,1977,42014.0
1302,8685,1977,42014.0
1303,4149,1948,76140.0
1304,8726,1964,41713.0
1305,2295,1954,62670.0
1306,3283,1972,70932.0
1307,1915,1951,78939.0
1308,800,1960,44512.0
1309,9166,1968,63967.0
1310,5147,1948,90842.0
1311,13,1947,25358.0
1312,8557,1982,
1313,8724,1982,28567.0
1314,9381,1978,66373.0
1315,9384,1978,66373.0
1316,3560,1952,83844.0
1317,241,1952,83844.0
1318,7521,1952,83844.0
1319,9799,1968,83664.0
1320,5123,1951,27450.0
1321,448,1978,54880.0
1322,4837,1965,71322.0
1323,9365,1976,60000.0
1324,8932,1969,65176.0
1325,7055,1952,61010.0
1326,3537,1981,31089.0
1327,9081,1988,20518.0
1328,4988,1948,34469.0
1329,1050,1952,28332.0
1330,5610,1965,33456.0
1331,3526,1968,38443.0
1332,5136,1973,65333.0
1333,1411,1952,82623.0
1334,701,1971,73691.0
1335,6203,1947,74485.0
1336,7192,1955,65748.0
1337,5181,1982,24367.0
1338,9220,1971,91700.0
1339,7734,1993,79244.0
1340,10446,1957,82017.0
1341,5524,1957,58138.0
1342,3830,1953,59354.0
1343,5186,1955,58482.0
1344,8514,1976,29478.0
1345,7165,1972,64474.0
1346,10236,1975,31160.0
1347,2392,1972,40321.0
1348,1920,1972,40321.0
1349,3673,1971,55239.0
1350,1453,1943,57513.0
1351,4518,1979,85693.0
1352,8969,1977,71855.0
1353,387,1976,7500.0
1354,1079,1971,71969.0
1355,164,1977,28973.0
1356,3434,1951,80872.0
1357,5721,1956,84117.0
1358,8418,1958,38741.0
1359,5300,1973,38961.0
1360,10424,1968,75922.0
1361,11171,1965,56962.0
1362,1600,1965,56962.0
1363,7851,1949,70165.0
1364,10701,1973,65308.0
1365,891,1951,29298.0
1366,6912,1967,63246.0
1367,5967,1952,33402.0
1368,2109,1990,96843.0
1369,6292,1986,82333.0
1370,8537,1949,72643.0
1371,9576,1982,32313.0
1372,5935,1956,55284.0
1373,10264,1979,15287.0
1374,234,1979,15287.0
1375,3202,1987,51563.0
1376,1103,1976,81929.0
1377,610,1953,53593.0
1378,4480,1973,60432.0
1379,10660,1957,66726.0
1380,9353,1959,62450.0
1381,4120,1975,49514.0
1382,2836,1972,43269.0
1383,9579,1959,33762.0
1384,5841,1966,60894.0
1385,3174,1959,87771.0
1386,5536,1959,87771.0
1387,2061,1955,50737.0
1388,8477,1956,26150.0
1389,640,1951,57304.0
1390,3828,1951,71107.0
1391,4093,1975,53253.0
1392,8624,1958,81320.0
1393,2802,1992,87000.0
1394,368,1974,40049.0
1395,3599,1970,63684.0
1396,3389,1970,69016.0
1397,10710,1979,7500.0
1398,7118,1957,73803.0
1399,4937,1973,46094.0
1400,1127,1973,85844.0
1401,833,1955,38452.0
1402,3565,1955,38452.0
1403,6086,1955,80395.0
1404,1763,1988,87679.0
1405,4697,1949,35416.0
1406,182,1946,44124.0
1407,1165,1958,50729.0
1408,5386,1953,94384.0
1409,6024,1953,94384.0
1410,2678,1990,34412.0
1411,5790,1985,31158.0
1412,236,1951,34838.0
1413,6001,1979,56775.0
1414,6250,1949,54356.0
1415,1168,1978,72159.0
1416,10749,1991,8028.0
1417,2926,1952,55951.0
1418,716,1949,67911.0
1419,6544,1949,67911.0
1420,4298,1973,20427.0
1421,5823,1970,32303.0
1422,8375,1968,55954.0
1423,5723,1976,49187.0
1424,5763,1972,49854.0
1425,8727,1978,63693.0
1426,3056,1978,63693.0
1427,8442,1985,19510.0
1428,3712,1959,52332.0
1429,10722,1973,55593.0
1430,2406,1949,54591.0
1431,7313,1949,74859.0
1432,2656,1971,40851.0
1433,1993,1949,58607.0
1434,4136,1992,7500.0
1435,2928,1975,52614.0
1436,2920,1975,52614.0
1437,6661,1974,67445.0
1438,5462,1974,67445.0
1439,10897,1974,67445.0
1440,10542,1968,36778.0
1441,5756,1983,39453.0
1442,3570,1969,42731.0
1443,1072,1965,40760.0
1444,9606,1965,69969.0
1445,2730,1955,80317.0
1446,2995,1957,66636.0
1447,8210,1975,54730.0
1448,773,1971,42835.0
1449,5272,1965,53843.0
1450,5125,1960,79530.0
1451,4391,1968,63841.0
1452,6283,1968,63841.0
1453,3421,1968,63841.0
1454,5731,1983,27100.0
1455,7152,1983,27100.0
1456,3919,1976,72309.0
1457,6097,1959,50664.0
1458,5150,1979,20194.0
1459,10479,1975,76618.0
1460,5966,1974,45207.0
1461,3439,1972,56721.0
1462,6609,1966,27038.0
1463,5393,1977,23763.0
1464,9014,1975,37085.0
1465,4050,1966,49605.0
1466,6862,1971,1730.0
1467,8315,1995,34824.0
1468,5184,1995,34824.0
1469,3643,1974,63206.0
1470,2589,1972,26759.0
1471,4887,1976,55412.0
1472,10104,1974,33590.0
1473,3254,1971,70886.0
1474,2004,1969,72679.0
1475,6142,1943,65073.0
1476,8553,1965,44300.0
1477,9805,1953,56129.0
1478,849,1953,56129.0
1479,1606,1971,38590.0
1480,125,1958,53083.0
1481,9305,1976,79689.0
1482,4706,1966,34704.0
1483,4437,1962,65316.0
1484,3081,1978,41014.0
1485,3536,1960,19740.0
1486,8686,1979,23724.0
1487,9707,1969,55212.0
1488,10872,1969,55212.0
1489,9058,1955,79800.0
1490,4640,1967,70647.0
1491,2525,1974,38410.0
1492,9503,1980,28071.0
1493,10704,1969,54803.0
1494,2669,1993,74293.0
1495,10037,1993,74293.0
1496,5680,1984,35684.0
1497,3726,1986,34320.0
1498,4548,1981,41967.0
1499,4599,1976,49681.0
1500,879,1976,49681.0
1501,7409,1970,53187.0
1502,1964,1951,86610.0
1503,0,1985,70951.0
1504,4860,1970,24206.0
1505,425,1985,55357.0
1506,9500,1959,58113.0
1507,3074,1984,70643.0
1508,5140,1985,64355.0
1509,2611,1959,82576.0
1510,916,1972,41644.0
1511,10413,1984,72570.0
1512,3696,1965,30630.0
1513,304,1981,22944.0
1514,5113,1971,86979.0
1515,2863,1970,
1516,4597,1970,82072.0
1517,675,1973,52034.0
1518,4483,1993,72354.0
1519,1502,1983,28427.0
1520,736,1983,28427.0
1521,4487,1969,39858.0
1522,3412,1951,67381.0
1523,1744,1965,23529.0
1524,5837,1967,51479.0
1525,3422,1975,76068.0
1526,7462,1954,22507.0
1527,10702,1984,52413.0
1528,2115,1957,50116.0
1529,4138,1962,76624.0
1530,11091,1953,34587.0
1531,7712,1946,62159.0
1532,3535,1965,66294.0
1533,5899,1950,5648.0
1534,8749,1984,37235.0
1535,10955,1964,85620.0
1536,9491,1984,23976.0
1537,5286,1987,41020.0
1538,3409,1984,36108.0
1539,2544,1951,57530.0
1540,2118,1964,62905.0
1541,9370,1945,65846.0
1542,4864,1977,34380.0
1543,405,1964,41638.0
1544,10513,1992,63207.0
1545,5138,1950,28320.0
1546,8387,1957,43140.0
1547,378,1971,52531.0
1548,5846,1977,40246.0
1549,8870,1984,35196.0
1550,10340,1984,35196.0
1551,7290,1985,70596.0
1552,8895,1985,70596.0
1553,3635,1962,52597.0
1554,11178,1972,42394.0
1555,2410,1969,81657.0
1556,3281,1960,49154.0
1557,9905,1952,34074.0
1558,2437,1989,
1559,2565,1955,70638.0
1560,7912,1978,38136.0
1561,7072,1973,67432.0
1562,1409,1951,40689.0
1563,5314,1951,40689.0
1564,7215,1983,101970.0
1565,8858,1972,44325.0
1566,895,1948,61467.0
1567,10313,1975,48178.0
1568,642,1980,16005.0
1569,8504,1973,79593.0
1570,1020,1973,79593.0
1571,3717,1959,61180.0
1572,7646,1989,64449.0
1573,5796,1963,77437.0
1574,8625,1976,17649.0
1575,5407,1954,53103.0
1576,4356,1971,71819.0
1577,2886,1971,74290.0
1578,10057,1951,72282.0
1579,10741,1951,47352.0
1580,5491,1951,47352.0
1581,4442,1961,46524.0
1582,3972,1976,50200.0
1583,2431,1990,18222.0
1584,7899,1952,77610.0
1585,9703,1970,38097.0
1586,6927,1968,44377.0
1587,7005,1981,58684.0
1588,246,1965,66480.0
1589,4796,1952,49638.0
1590,4725,1950,50616.0
1591,3286,1967,26642.0
1592,10680,1986,33235.0
1593,4297,1969,23228.0
1594,7327,1959,36732.0
1595,1553,1946,82657.0
1596,1665,1964,64140.0
1597,10640,1974,44392.0
1598,7620,1990,16185.0
1599,7761,1978,38702.0
1600,5062,1963,54072.0
1601,6349,1987,61787.0
1602,3386,1992,34935.0
1603,8175,1992,34935.0
1604,6245,1950,59292.0
1605,8780,1950,59292.0
1606,2276,1955,57959.0
1607,1172,1983,92491.0
1608,3225,1984,42207.0
1609,8629,1956,46984.0
1610,798,1987,23442.0
1611,269,1963,46757.0
1612,8213,1980,14515.0
1613,10245,1986,80910.0
1614,2447,1979,30545.0
1615,9817,1970,44802.0
1616,1371,1976,79941.0
1617,8093,1969,79734.0
1618,713,1977,50353.0
1619,11051,1956,77376.0
1620,5545,1972,78075.0
1621,5283,1976,42473.0
1622,5010,1988,25008.0
1623,7495,1948,56223.0
1624,4368,1980,47850.0
1625,6303,1986,91820.0
1626,1030,1965,40637.0
1627,10364,1959,23295.0
1628,6945,1952,84574.0
1629,8562,1969,54165.0
1630,2918,1981,28510.0
1631,9167,1956,67131.0
1632,4743,1969,56242.0
1633,10742,1983,86580.0
1634,10965,1955,76005.0
1635,7129,1962,54693.0
1636,3732,1955,52750.0
1637,7124,1968,36997.0
1638,10686,1965,34230.0
1639,7247,1960,47916.0
1640,1513,1979,60839.0
1641,460,1972,79930.0
1642,6653,1970,55158.0
1643,9400,1958,85485.0
1644,7106,1943,75865.0
1645,4252,1965,44375.0
1646,9240,1971,60504.0
1647,10770,1959,65492.0
1648,176,1980,67506.0
1649,6870,1959,68805.0
1650,143,1970,61209.0
1651,6445,1967,66825.0
1652,4278,1983,87188.0
1653,6906,1953,84953.0
1654,4637,1954,74637.0
1655,8690,1962,86111.0
1656,1173,1947,77632.0
1657,1928,1973,31814.0
1658,9029,1972,70116.0
1659,10299,1969,48240.0
1660,9246,1985,40101.0
1661,4943,1953,70503.0
1662,4122,1975,79205.0
1663,2853,1980,51766.0
1664,902,1980,62994.0
1665,1672,1974,65640.0
1666,7254,1969,38361.0
1667,8775,1969,38361.0
1668,9543,1985,19986.0
1669,7093,1985,19986.0
1670,2894,1985,72903.0
1671,5956,1948,45072.0
1672,1921,1967,59062.0
1673,5057,1961,61794.0
1674,10260,1965,45143.0
1675,2262,1965,45143.0
1676,7930,1969,26877.0
1677,1461,1965,36921.0
1678,7514,1956,54342.0
1679,6461,1969,62772.0
1680,257,1959,75032.0
1681,9460,1963,22419.0
1682,3855,1963,22419.0
1683,367,1978,36550.0
1684,9265,1953,75027.0
1685,1990,1974,63159.0
1686,3594,1973,54108.0
1687,9292,1952,81795.0
1688,6218,1965,59594.0
1689,6528,1982,18492.0
1690,10164,1958,94472.0
1691,9937,1979,70337.0
1692,274,1973,34853.0
1693,5250,1943,
1694,11010,1984,16269.0
1695,6969,1982,50272.0
1696,10735,1971,22804.0
1697,5068,1971,22804.0
1698,9974,1974,30631.0
1699,7053,1966,78420.0
1700,3179,1980,81741.0
1701,8082,1971,25721.0
1702,1362,1972,31907.0
1703,6768,1962,37859.0
1704,2375,1972,30261.0
1705,6856,1979,21645.0
1706,4066,1978,21282.0
1707,4333,1954,32144.0
1708,2948,1954,62637.0
1709,4927,1971,16626.0
1710,7426,1971,54690.0
1711,8360,1971,54690.0
1712,4058,1955,61284.0
1713,10755,1976,23718.0
1714,8414,1962,33419.0
1715,6810,1983,82025.0
1716,3839,1958,15056.0
1717,3483,1958,48192.0
1718,238,1967,67309.0
1719,591,1957,66033.0
1720,5063,1977,28769.0
1721,4303,1957,6835.0
1722,2258,1986,32880.0
1723,7301,1982,23616.0
1724,11121,1981,19419.0
1725,5287,1973,34961.0
1726,6457,1976,64892.0
1727,3559,1988,16248.0
1728,5577,1983,43776.0
1729,641,1967,52074.0
1730,954,1960,22123.0
1731,1834,1978,35544.0
1732,8789,1989,59060.0
1733,10584,1976,65665.0
1734,2337,1971,29819.0
1735,6071,1989,81217.0
1736,295,1989,81217.0
1737,10203,1990,26095.0
1738,3968,1970,65706.0
1739,4037,1976,31859.0
1740,6932,1941,93027.0
1741,10159,1970,58710.0
1742,1177,1966,49618.0
1743,9426,1964,58308.0
1744,10637,1964,40800.0
1745,10826,1959,18690.0
1746,4086,1959,18690.0
1747,10304,1959,18690.0
1748,7998,1958,28087.0
1749,10992,1967,75702.0
1750,6383,1971,32892.0
1751,10536,1971,32892.0
1752,6036,1959,89120.0
1753,11092,1961,27116.0
1754,538,1989,46107.0
1755,10022,1973,54466.0
1756,10157,1965,59686.0
1757,3503,1950,82460.0
1758,146,1960,76045.0
1759,5538,1975,83829.0
1760,3910,1975,83829.0
1761,4227,1968,32889.0
1762,6634,1979,33462.0
1763,8916,1975,36627.0
1764,6460,1982,28718.0
1765,5883,1972,77981.0
1766,10091,1956,60230.0
1767,697,1969,74918.0
1768,2607,1953,40464.0
1769,8427,1956,64857.0
1770,217,1956,64857.0
1771,6202,1960,63381.0
1772,3856,1960,63381.0
1773,10648,1982,66664.0
1774,5120,1982,66664.0
1775,6749,1966,86358.0
1776,1584,1977,41443.0
1777,9559,1961,57072.0
1778,771,1967,54178.0
1779,5237,1950,48767.0
1780,2461,1955,51124.0
1781,5474,1970,43020.0
1782,2895,1963,49980.0
1783,7972,1955,72906.0
1784,10067,1976,25176.0
1785,500,1977,96876.0
1786,922,1979,31086.0
1787,2861,1983,24072.0
1788,375,1954,76773.0
1789,10936,1965,72190.0
1790,10314,1948,83837.0
1791,4240,1978,17345.0
1792,2674,1958,75154.0
1793,2563,1961,28249.0
1794,8312,1961,28249.0
1795,6999,1980,69661.0
1796,7574,1979,27922.0
1797,5223,1966,45903.0
1798,2952,1977,36273.0
1799,7683,1968,70777.0
1800,9481,1976,17148.0
1801,9907,1969,66476.0
1802,5454,1979,45057.0
1803,3798,1968,41120.0
1804,7281,1959,
1805,4259,1986,19485.0
1806,2549,1983,21840.0
1807,6437,1985,41473.0
1808,2488,1956,31395.0
1809,3945,1947,68117.0
1810,702,1975,47682.0
1811,9010,1972,83151.0
1812,9710,1969,58086.0
1813,1509,1958,84460.0
1814,9120,1962,66565.0
1815,5252,1969,23910.0
1816,5959,1968,35893.0
1817,7441,1973,71128.0
1818,4271,1989,38683.0
1819,4095,1971,37150.0
1820,8852,1976,61064.0
1821,7698,1976,51650.0
1822,4174,1956,55249.0
1823,3182,1973,46854.0
1824,193,1996,14421.0
1825,5229,1969,54132.0
1826,5555,1975,153924.0
1827,7732,1978,64813.0
1828,310,1970,61872.0
1829,6261,1979,58025.0
1830,6274,1948,83790.0
1831,1655,1979,34350.0
1832,2740,1958,33438.0
1833,4328,1986,21955.0
1834,17,1971,60491.0
1835,9153,1964,59304.0
1836,520,1974,34421.0
1837,8372,1974,34421.0
1838,73,1953,51411.0
1839,2002,1958,71964.0
1840,6059,1953,64504.0
1841,11166,1961,49678.0
1842,6257,1976,60482.0
1843,9224,1972,55260.0
1844,8732,1969,67369.0
1845,955,1962,47175.0
1846,4910,1967,68743.0
1847,564,1981,56937.0
1848,8931,1986,83033.0
1849,1998,1976,37697.0
1850,1250,1976,37697.0
1851,8397,1951,44689.0
1852,9672,1970,23162.0
1853,2125,1959,63033.0
1854,5975,1967,40304.0
1855,983,1984,40059.0
1856,9938,1954,80067.0
1857,4385,1981,36038.0
1858,1612,1981,
1859,803,1968,40521.0
1860,10675,1956,66334.0
1861,7004,1984,11012.0
1862,4432,1976,31615.0
1863,5079,1971,
1864,4475,1949,69098.0
1865,10868,1951,70792.0
1866,6742,1979,17688.0
1867,5692,1989,25443.0
1868,339,1972,57091.0
1869,10398,1981,24336.0
1870,8017,1981,51111.0
1871,3722,1972,44503.0
1872,7326,1971,56850.0
1873,2416,1969,66582.0
1874,1878,1985,23148.0
1875,5278,1964,82224.0
1876,5734,1974,61917.0
1877,4370,1966,43482.0
1878,8405,1979,68274.0
1879,7617,1974,42373.0
1880,10339,1954,
1881,6376,1979,57537.0
1882,2150,1958,80995.0
1883,7386,1976,30992.0
1884,3006,1976,30992.0
1885,11088,1971,78642.0
1886,5185,1955,74268.0
1887,3523,1962,75072.0
1888,55,1963,56253.0
1889,3807,1955,59925.0
1890,2453,1960,62807.0
1891,7787,1960,62807.0
1892,2230,1970,23626.0
1893,8146,1976,46106.0
1894,988,1965,81168.0
1895,4832,1979,27244.0
1896,3152,1957,26091.0
1897,11188,1957,26091.0
1898,361,1969,43142.0
1899,5939,1971,38232.0
1900,9349,1985,92533.0
1901,819,1945,63285.0
1902,10120,1955,38946.0
1903,4541,1955,38946.0
1904,2456,1975,40233.0
1905,2516,1969,46831.0
1906,11013,1987,67605.0
1907,9988,1976,70379.0
1908,1627,1957,77297.0
1909,1490,1962,55759.0
1910,6710,1951,58217.0
1911,7375,1976,51369.0
1912,10144,1976,51369.0
1913,3138,1956,91249.0
1914,1440,1978,52513.0
1915,4200,1970,44159.0
1916,4998,1962,76081.0
1917,7321,1962,76081.0
1918,8663,1974,39996.0
1919,1958,1973,55012.0
1920,6963,1947,77457.0
1921,1065,1963,80695.0
1922,2712,1956,71866.0
1923,6049,1982,73450.0
1924,6605,1944,55614.0
1925,11181,1949,156924.0
1926,5234,1967,30753.0
1927,5253,1956,54603.0
1928,11148,1975,22280.0
1929,6289,1951,59385.0
1930,9743,1955,76998.0
1931,9209,1971,80573.0
1932,6417,1971,80573.0
1933,7937,1982,24711.0
1934,6488,1959,38829.0
1935,3194,1974,71466.0
1936,231,1956,28839.0
1937,9697,1951,53790.0
1938,4676,1951,73705.0
1939,8079,1982,22448.0
1940,10032,1976,12571.0
1941,10505,1960,73113.0
1942,2005,1990,35765.0
1943,6940,1966,46734.0
1944,2304,1963,66313.0
1945,3170,1957,68148.0
1946,10466,1965,44393.0
1947,7325,1986,38197.0
1948,455,1946,51012.0
1949,7592,1946,51012.0
1950,4547,1960,13672.0
1951,6825,1953,41452.0
1952,2961,1982,42081.0
1953,8700,1986,14906.0
1954,2278,1985,33812.0
1955,10703,1975,46098.0
1956,9,1975,46098.0
1957,2804,1975,46098.0
1958,4915,1956,53230.0
1959,3010,1989,88420.0
1960,4279,1963,39548.0
1961,2564,1953,61278.0
1962,1137,1964,81246.0
1963,5084,1975,58330.0
1964,7094,1975,58330.0
1965,6327,1967,65777.0
1966,6131,1980,70829.0
1967,5798,1973,
1968,10379,1962,59247.0
1969,606,1967,25930.0
1970,7801,1959,54753.0
1971,2445,1974,28440.0
1972,5346,1973,23559.0
1973,550,1952,62335.0
1974,4478,1979,63777.0
1975,2350,1972,59666.0
1976,1118,1956,50965.0
1977,1491,1965,71488.0
1978,4507,1952,72228.0
1979,7023,1953,46231.0
1980,6977,1974,75702.0
1981,4042,1971,43300.0
1982,7274,1957,78618.0
1983,2902,1958,
1984,3332,1985,29760.0
1985,7433,1985,29760.0
1986,9386,1962,50127.0
1987,5176,1988,29604.0
1988,10323,1952,49413.0
1989,4682,1958,51876.0
1990,3083,1974,45837.0
1991,8015,1962,85696.0
1992,1745,1962,85696.0
1993,3136,1962,59432.0
1994,6991,1951,43185.0
1995,8132,1975,60631.0
1996,503,1985,20559.0
1997,8148,1956,50898.0
1998,2736,1978,73807.0
1999,8162,1956,14661.0
2000,692,1954,36807.0
2001,7706,1975,46772.0
2002,9298,1947,81574.0
2003,2986,1976,30772.0
2004,10812,1978,46377.0
2005,2909,1974,78128.0
2006,6974,1972,83443.0
2007,9140,1960,50523.0
2008,4554,1965,47009.0
2009,7791,1967,37054.0
2010,5455,1971,32011.0
2011,7960,1962,82122.0
2012,3426,1975,70300.0
2013,5316,1976,21024.0
2014,1404,1968,34916.0
2015,10598,1967,27943.0
2016,8212,1971,39791.0
2017,3233,1965,62745.0
2018,7892,1969,18589.0
2019,2975,1976,85606.0
2020,5043,1951,26997.0
2021,3104,1961,82332.0
2022,10854,1970,38853.0
2023,7419,1968,27071.0
2024,5558,1954,90933.0
2025,832,1966,65814.0
2026,4964,1958,74250.0
2027,11030,1976,33181.0
2028,4587,1944,45006.0
2029,450,1958,42315.0
2030,11031,1950,48699.0
2031,4990,1954,59111.0
2032,221,1955,48726.0
2033,4351,1955,37244.0
2034,1357,1970,74854.0
2035,5667,1964,60896.0
2036,8867,1988,67546.0
2037,2747,1988,67546.0
2038,7422,1987,46923.0
2039,4148,1972,38988.0
2040,9516,1971,49118.0
2041,1291,1978,27683.0
2042,1833,1974,39190.0
2043,7270,1981,56981.0
2044,8182,1984,23228.0
2045,10394,1984,90000.0
2046,1142,1953,55707.0
2047,451,1989,9255.0
2048,7128,1977,42997.0
2049,10678,1959,71232.0
2050,7755,1954,57744.0
2051,4754,1966,33585.0
2052,20,1965,46891.0
2053,2246,1965,46891.0
2054,10307,1956,50387.0
2055,2147,1969,76653.0
2056,10590,1956,76542.0
2057,6565,1949,76995.0
2058,6619,1978,38415.0
2059,4817,1956,22304.0
2060,4508,1952,75127.0
2061,4843,1952,75127.0
2062,9197,1953,39722.0
2063,6237,1966,7144.0
2064,6515,1977,39771.0
2065,5954,1972,42618.0
2066,7938,1958,51518.0
2067,961,1972,74716.0
2068,1764,1975,33955.0
2069,1916,1954,45736.0
2070,6941,1971,31632.0
2071,5562,1974,60093.0
2072,1517,1969,30822.0
2073,7286,1968,41728.0
2074,4687,1958,80739.0
2075,5631,1991,49767.0
2076,1951,1981,34445.0
2077,123,1951,67046.0
2078,9451,1965,73538.0
2079,7396,1966,80398.0
2080,3298,1956,52973.0
2081,6730,1954,38998.0
2082,9916,1954,38998.0
2083,2227,1958,26490.0
2084,946,1958,26490.0
2085,3745,1988,23331.0
